TransactionNumber,UserID,Age,Gender,Occupation,EducationLevel,MaritalStatus,NumDependents,Income,Expenditure,GiftsTransaction,TransactionDate,TransactionTime,TransactionAmount,MerchantID,TransactionType,TransactionLocation,DeviceType,Latitude,Longitude,EmailDomain,Terrorism,UserTenure,IsFraud,ExpenditureCurrency,GiftsCurrency,TransactionDatetime,TransactionCurrency
1232,130,37,Female,Professional,Bachelor,Married,2,98146.13,70198.9,1920.27,2023-07-06,09:38:51,205.96,M006,Purchase,Adelaide,Desktop,-37.0201,144.9646,bethsmith@yahoo.com,False,111,0,AUD,GBP,2023-07-06 09:38:51,AUD
9276,21,40,Male,Professional,High School,Married,3,50091.66,29091.86,727.71,2023-04-03,18:54:40,1893.56,M001,Withdrawal,Perth,Mobile,-20.917574,142.702789,webbbrian@securemail.com,True,119,1,AUD,GBP,2023-04-03 18:54:40,AUD
8744,2527,54,Female,Professional,Bachelor,Single,4,60217.23,45253.15,1249.44,2023-12-19,22:20:23,28.03,M008,Purchase,Hobart,Mobile,-31.840233,145.612793,deannagordon@gmail.com,False,7,0,AUD,GBP,2023-12-19 22:20:23,AUD
11552,2602,34,Female,Unemployed,High School,Single,4,40718.49,17067.93,233.65,2023-12-30,20:07:45,307.31,M008,Withdrawal,Perth,Mobile,-20.917574,142.702789,gonzalesstacey@yahoo.com,False,7,1,AUD,GBP,2023-12-30 20:07:45,AUD
15649,1257,38,Female,Professional,Bachelor,Single,4,26312.52,36286.12,1822.99,2023-12-23,23:15:19,390.24,M008,Purchase,Sydney,Mobile,-37.0201,144.9646,judybowen@gmail.com,False,13,0,AED,AUD,2023-12-23 23:15:19,AED
16402,2526,31,Female,Student,PhD,Married,4,106493.42,150740.84,9882.09,2023-09-23,20:00:28,933.05,M005,Purchase,Adelaide,Mobile,-37.0201,144.9646,hbyrd@outlook.com,False,45,0,AED,AUD,2023-09-23 20:00:28,AED
5130,4668,18,Female,Professional,Bachelor,Married,4,73230.56,33618.67,1624.24,2023-11-13,09:32:12,94.49,M001,Purchase,Brisbane,Mobile,-37.0201,144.9646,jwhite@yahoo.com,False,106,0,AUD,GBP,2023-11-13 09:32:12,AUD
5912,3073,26,Male,Professional,Bachelor,Married,0,44711.49,35610.37,1718.81,2023-11-11,23:59:59,350.91,M003,Transfer,Melbourne,Mobile,-31.840233,145.612793,marklee@yahoo.com,False,55,0,AUD,GBP,2023-11-11 23:59:59,AUD
8459,1676,32,Female,Professional,High School,Married,4,62487.42,30136.55,2416.55,2023-06-19,04:23:36,39.04,M007,Payment,Perth,Desktop,-20.917574,142.702789,qstephens@gmail.com,False,14,1,AUD,GBP,2023-06-19 04:23:36,AUD
10249,458,37,Female,Professional,Master,Married,4,74652.8,49558.59,1702.64,2023-11-23,02:49:26,10.74,M006,Transfer,Perth,Desktop,-25.042261,117.793221,jtran@tempmail.com,False,47,1,AUD,GBP,2023-11-23 02:49:26,AUD
17611,4311,27,Male,Professional,PhD,Divorced,2,26868.49,37404.03,7166.02,2023-10-18,02:46:33,723.98,M004,Payment,Darwin,Mobile,-31.840233,145.612793,martineztravis@yahoo.com,False,45,1,AED,AUD,2023-10-18 02:46:33,AED
9352,3816,32,Female,Retired,High School,Married,0,64114.59,24577.43,8493.49,2023-09-12,15:28:08,57.52,M008,Transfer,Hobart,Mobile,-25.042261,117.793221,davidkirk@yahoo.com,False,11,0,AUD,GBP,2023-09-12 15:28:08,AUD
7819,596,50,Female,Professional,Master,Married,3,139983.93,98678.88,4760.89,2023-03-18,05:28:35,1205.88,M007,Payment,Perth,Mobile,-31.840233,145.612793,rosalesstephanie@securemail.com,False,90,1,AUD,GBP,2023-03-18 05:28:35,AUD
11192,1558,33,Male,Unemployed,Master,Single,3,36369.45,20907.71,86.36,2023-09-28,12:42:12,79.73,M001,Transfer,Sydney,Mobile,-37.0201,144.9646,stevensonjoseph@gmail.com,True,38,0,AUD,GBP,2023-09-28 12:42:12,AUD
7689,2122,45,Female,Student,High School,Married,3,61229.55,29767.06,2241.1,2023-12-03,17:09:20,519.96,M003,Transfer,Perth,Tablet,-31.840233,145.612793,nicholascarson@outlook.com,False,6,0,AUD,GBP,2023-12-03 17:09:20,AUD
3688,3099,44,Male,Professional,High School,Married,4,71223.78,22927.27,1541.75,2023-12-06,07:59:09,197.81,M001,Purchase,Adelaide,Mobile,-31.840233,145.612793,whiteterri@tempmail.com,False,86,0,AUD,GBP,2023-12-06 07:59:09,AUD
12388,568,18,Female,Professional,Bachelor,Married,0,29843.77,12134.09,2550.05,2023-01-26,18:28:11,1231.01,M008,Purchase,Sydney,Mobile,-37.0201,144.9646,robertanderson@gmail.com,True,52,0,AUD,GBP,2023-01-26 18:28:11,AUD
4759,1883,42,Male,Professional,Master,Single,4,60796.73,31320.92,1141.33,2023-02-17,17:33:11,989.68,M002,Payment,Brisbane,Mobile,-37.0201,144.9646,john25@yahoo.com,False,53,0,AUD,GBP,2023-02-17 17:33:11,AUD
652,1402,32,Male,Professional,Master,Single,0,46157.41,24161.65,1229.31,2023-06-06,02:56:17,794.37,M001,Purchase,Canberra,Desktop,-37.0201,144.9646,danielleleblanc@gmail.com,False,50,1,AUD,GBP,2023-06-06 02:56:17,AUD
14307,4180,29,Female,Student,High School,Divorced,2,33625.61,16883.14,610.46,2023-09-26,23:59:59,251.28,M008,Transfer,Sydney,Mobile,-31.840233,145.612793,marysingh@yahoo.com,False,103,0,AUD,GBP,2023-09-26 23:59:59,AUD
7872,4272,29,Female,Unemployed,High School,Married,1,82971.34,51111.13,4182.15,2023-07-10,00:00:00,215.17,M002,Withdrawal,Sydney,Desktop,-31.840233,145.612793,rogerreyes@disposable.com,False,54,1,AUD,GBP,2023-07-10 00:00:00,AUD
8845,2779,28,Male,Student,Bachelor,Single,3,126351.17,77232.16,7501.13,2023-10-18,10:25:30,36.28,M007,Purchase,Canberra,Desktop,-31.840233,145.612793,evincent@disposable.com,False,53,0,AUD,GBP,2023-10-18 10:25:30,AUD
7219,157,36,Male,Retired,High School,Divorced,3,137933.83,88801.01,22076.1,2023-03-14,01:58:20,16.09,M008,Purchase,Adelaide,Tablet,-37.0201,144.9646,joanwilcox@gmail.com,True,3,1,AUD,GBP,2023-03-14 01:58:20,AUD
16095,396,32,Female,Professional,Bachelor,Married,0,67537.82,67927.8,6312.56,2023-09-10,12:23:28,2206.81,M004,Withdrawal,Darwin,Desktop,-37.0201,144.9646,jose83@outlook.com,False,59,1,AED,AUD,2023-09-10 12:23:28,AED
8973,1858,27,Female,Student,Bachelor,Married,1,81852.27,62559.57,5376.91,2023-11-02,17:46:02,1724.5,M001,Withdrawal,Darwin,Mobile,-20.917574,142.702789,stevensonjoel@tempmail.com,True,49,1,AUD,GBP,2023-11-02 17:46:02,AUD
12065,1690,18,Male,Professional,Bachelor,Single,3,64733.36,22573.84,265.04,2023-06-02,23:59:59,171.35,M007,Withdrawal,Canberra,Desktop,-20.917574,142.702789,woodardshelby@gmail.com,True,94,1,AUD,GBP,2023-06-02 23:59:59,AUD
10666,993,18,Female,Retired,PhD,Married,4,96295.59,74288.33,4023.31,2023-12-28,23:59:59,155.14,M004,Purchase,Brisbane,Desktop,-31.840233,145.612793,nicolemcknight@gmail.com,False,27,0,AUD,GBP,2023-12-28 23:59:59,AUD
14955,227,25,Male,Student,Bachelor,Single,3,64690.88,109984.89,11692.61,2023-04-15,22:04:51,392.19,M002,Withdrawal,Hobart,Mobile,-31.840233,145.612793,kristin44@gmail.com,False,97,1,AED,AUD,2023-04-15 22:04:51,AED
11063,1792,38,Female,Professional,Master,Married,1,89847.28,35836.35,3254.32,2023-06-21,06:32:07,15.31,M008,Transfer,Canberra,Mobile,-20.917574,142.702789,alejandrawilliams@yahoo.com,True,6,0,AUD,GBP,2023-06-21 06:32:07,AUD
1506,416,32,Male,Professional,Bachelor,Widowed,3,97948.6,56496.93,4556.54,2023-10-19,23:59:59,136.86,M001,Withdrawal,Darwin,Desktop,-31.840233,145.612793,rileycharles@securemail.com,False,5,1,AUD,GBP,2023-10-19 23:59:59,AUD
10342,1687,43,Female,Professional,PhD,Married,1,84692.22,60958.0,1559.73,2023-12-06,16:15:59,550.28,M007,Purchase,Sydney,Mobile,-20.917574,142.702789,pmorrison@gmail.com,False,21,0,AUD,GBP,2023-12-06 16:15:59,AUD
15002,3008,38,Female,Retired,PhD,Married,1,108008.56,202755.89,3369.23,2023-04-02,16:43:16,122.25,M005,Withdrawal,Melbourne,Tablet,-30.000233,136.209152,wjackson@outlook.com,False,62,0,AED,AUD,2023-04-02 16:43:16,AED
14753,2152,31,Male,Professional,PhD,Married,1,57541.9,108317.66,15901.78,2023-08-02,05:26:57,220.64,M001,Transfer,Perth,Desktop,-20.917574,142.702789,bgreene@outlook.com,True,36,1,AED,AUD,2023-08-02 05:26:57,AED
8201,723,53,Male,Student,Master,Single,4,115533.06,72884.11,4873.29,2023-11-11,03:54:10,561.05,M002,Withdrawal,Canberra,Desktop,-31.840233,145.612793,campbellmadeline@outlook.com,False,89,1,AUD,GBP,2023-11-11 03:54:10,AUD
17320,2121,39,Male,Professional,Master,Single,0,75525.31,144034.5,5462.41,2023-12-02,23:59:59,312.77,M002,Payment,Canberra,Mobile,-31.840233,145.612793,jill87@disposable.com,False,15,0,AED,AUD,2023-12-02 23:59:59,AED
9722,4335,33,Male,Professional,Bachelor,Married,3,51286.96,26137.71,3470.95,2023-10-07,20:17:34,365.25,M005,Transfer,Melbourne,Tablet,-25.042261,117.793221,xjordan@tempmail.com,True,40,0,AUD,GBP,2023-10-07 20:17:34,AUD
5221,2439,37,Female,Student,Master,Single,3,41238.96,21724.39,4915.81,2023-12-20,13:11:21,72.27,M002,Withdrawal,Brisbane,Desktop,-31.840233,145.612793,lmack@gmail.com,False,101,1,AUD,GBP,2023-12-20 13:11:21,AUD
10467,3755,47,Female,Student,Bachelor,Married,2,52479.21,16166.9,2200.77,2023-01-07,14:26:18,146.94,M007,Purchase,Darwin,Desktop,-20.917574,142.702789,brittanyryan@outlook.com,False,110,0,AUD,GBP,2023-01-07 14:26:18,AUD
17083,1352,26,Female,Professional,Bachelor,Married,3,84049.48,70127.66,2894.88,2023-10-18,12:05:40,156.31,M003,Purchase,Melbourne,Mobile,-37.0201,144.9646,kathleen46@outlook.com,False,34,0,AED,AUD,2023-10-18 12:05:40,AED
18110,2802,45,Female,Student,Master,Married,0,34891.8,38118.39,2385.49,2023-03-18,05:33:32,579.91,M007,Transfer,Sydney,Tablet,-20.917574,142.702789,amanda79@disposable.com,True,85,1,AED,AUD,2023-03-18 05:33:32,AED
1543,333,51,Male,Student,High School,Single,1,23768.74,17657.68,525.94,2023-05-31,01:14:18,11.59,M006,Purchase,Adelaide,Mobile,-37.0201,144.9646,johnsoneric@tempmail.com,True,107,1,AUD,GBP,2023-05-31 01:14:18,AUD
13991,3157,40,Male,Professional,High School,Single,1,55130.27,26691.02,4906.0,2023-04-03,08:04:31,40.72,M002,Transfer,Darwin,Tablet,-31.840233,145.612793,thompsondavid@tempmail.com,True,39,0,AUD,GBP,2023-04-03 08:04:31,AUD
3126,3773,56,Male,Student,Master,Married,0,50006.48,39627.23,1793.48,2023-09-16,03:46:14,487.36,M006,Withdrawal,Adelaide,Desktop,-31.840233,145.612793,brittanycherry@yahoo.com,False,33,1,AUD,GBP,2023-09-16 03:46:14,AUD
1156,1748,30,Female,Retired,Bachelor,Single,2,25424.73,18001.66,1296.04,2023-09-19,16:34:09,24.08,M005,Withdrawal,Adelaide,Mobile,-20.917574,142.702789,ncruz@gmail.com,False,97,1,AUD,GBP,2023-09-19 16:34:09,AUD
7187,3614,38,Male,Unemployed,Bachelor,Widowed,4,87241.68,56768.83,2398.19,2023-12-09,21:29:47,149.57,M001,Payment,Perth,Mobile,-25.042261,117.793221,sheila44@tempmail.com,False,23,0,AUD,GBP,2023-12-09 21:29:47,AUD
6300,618,32,Female,Professional,Master,Single,0,127147.72,46202.86,5177.72,2023-02-04,02:58:20,21.43,M001,Transfer,Canberra,Mobile,-37.0201,144.9646,christinaparker@gmail.com,True,64,1,AUD,GBP,2023-02-04 02:58:20,AUD
1610,4551,23,Male,Student,Bachelor,Married,4,60564.86,46332.4,33.77,2023-10-19,03:02:00,530.45,M008,Purchase,Canberra,Mobile,-20.917574,142.702789,andersonmary@gmail.com,True,31,1,AUD,GBP,2023-10-19 03:02:00,AUD
4023,221,18,Male,Professional,High School,Single,4,80818.12,29826.72,1910.44,2023-06-26,09:17:16,67.63,M007,Purchase,Perth,Desktop,-37.0201,144.9646,michaelduke@gmail.com,True,2,0,AUD,GBP,2023-06-26 09:17:16,AUD
17129,1072,32,Male,Student,High School,Single,0,57573.24,59945.78,13169.05,2023-06-01,22:43:18,746.59,M007,Payment,Darwin,Mobile,-20.917574,142.702789,brice@gmail.com,True,74,0,AED,AUD,2023-06-01 22:43:18,AED
4083,1409,32,Male,Professional,Master,Single,0,54975.13,28679.26,1143.76,2023-10-20,10:22:05,375.69,M007,Purchase,Canberra,Desktop,-31.840233,145.612793,fowlertara@gmail.com,True,95,0,AUD,GBP,2023-10-20 10:22:05,AUD
16976,841,35,Female,Professional,Bachelor,Married,2,29247.81,29696.06,1469.87,2023-12-17,14:43:34,16.49,M003,Withdrawal,Adelaide,Mobile,-20.917574,142.702789,cmcdaniel@gmail.com,False,92,1,AED,AUD,2023-12-17 14:43:34,AED
4701,3949,37,Female,Professional,High School,Married,2,36234.07,16151.32,572.47,2023-12-13,10:03:11,319.84,M006,Transfer,Melbourne,Mobile,-37.0201,144.9646,osbornemark@gmail.com,False,32,0,AUD,GBP,2023-12-13 10:03:11,AUD
16006,641,43,Female,Professional,Master,Married,0,122816.7,175556.35,33407.5,2023-12-20,17:20:22,1036.05,M001,Withdrawal,Canberra,Desktop,-31.840233,145.612793,dgreen@yahoo.com,True,65,1,AED,AUD,2023-12-20 17:20:22,AED
16021,557,20,Male,Professional,Master,Married,3,153657.02,304618.46,2664.23,2023-08-05,22:52:20,869.1,M006,Purchase,Melbourne,Mobile,-20.917574,142.702789,hdillon@outlook.com,False,18,0,AED,AUD,2023-08-05 22:52:20,AED
5646,3588,25,Female,Student,High School,Married,3,45181.38,14313.12,3386.58,2023-11-08,18:27:12,11.94,M001,Payment,Darwin,Tablet,-31.840233,145.612793,joseph41@tempmail.com,False,53,0,AUD,GBP,2023-11-08 18:27:12,AUD
11917,4751,37,Male,Student,High School,Married,4,47719.97,36921.36,803.49,2023-08-27,14:24:40,24.06,M001,Purchase,Canberra,Mobile,-37.0201,144.9646,jessica92@yahoo.com,False,76,0,AUD,GBP,2023-08-27 14:24:40,AUD
957,428,18,Male,Professional,Bachelor,Divorced,2,38080.08,21976.89,2459.93,2023-12-12,23:59:59,40.33,M005,Withdrawal,Adelaide,Desktop,-37.0201,144.9646,hhorton@gmail.com,True,44,1,AUD,GBP,2023-12-12 23:59:59,AUD
2110,814,19,Male,Student,Bachelor,Married,0,25344.37,16787.94,749.43,2023-08-12,18:35:05,74.8,M007,Purchase,Brisbane,Mobile,-37.0201,144.9646,bgiles@gmail.com,False,46,0,AUD,GBP,2023-08-12 18:35:05,AUD
15814,2249,19,Female,Retired,High School,Single,0,73844.15,103324.99,2646.14,2023-12-29,03:04:59,100.46,M001,Purchase,Hobart,Mobile,-37.0201,144.9646,wwilliams@gmail.com,False,49,1,AED,AUD,2023-12-29 03:04:59,AED
10166,2368,37,Male,Professional,Bachelor,Married,0,64190.68,21639.68,5598.48,2023-07-31,19:33:45,121.59,M005,Purchase,Adelaide,Tablet,-31.840233,145.612793,rnielsen@gmail.com,False,59,0,AUD,GBP,2023-07-31 19:33:45,AUD
17889,2110,28,Male,Professional,High School,Single,3,124708.41,152192.04,3838.77,2023-12-18,17:34:49,170.75,M007,Withdrawal,Hobart,Mobile,13.75,-15.8,nmarsh@yahoo.com,True,48,1,AED,AUD,2023-12-18 17:34:49,AED
7923,4735,45,Male,Student,High School,Single,3,79691.59,33179.8,1092.85,2023-09-21,02:07:31,18.99,M002,Transfer,Hobart,Desktop,-25.042261,117.793221,jamesmontgomery@securemail.com,False,20,1,AUD,GBP,2023-09-21 02:07:31,AUD
15736,3750,32,Female,Professional,Bachelor,Single,2,71571.42,126250.67,6629.68,2023-12-29,03:38:38,20.31,M002,Transfer,Darwin,Desktop,-25.042261,117.793221,jonesdavid@gmail.com,False,53,1,AED,AUD,2023-12-29 03:38:38,AED
9459,961,18,Male,Student,Bachelor,Single,0,146696.45,96184.44,6667.03,2023-08-03,19:03:19,1867.18,M001,Purchase,Canberra,Mobile,-25.042261,117.793221,susan69@gmail.com,False,93,0,AUD,GBP,2023-08-03 19:03:19,AUD
11434,1092,35,Female,Professional,Bachelor,Married,3,174007.38,123045.97,5567.2,2023-11-25,01:09:30,3.6,M005,Purchase,Melbourne,Mobile,-31.840233,145.612793,howellteresa@yahoo.com,True,49,0,AUD,GBP,2023-11-25 01:09:30,AUD
4640,837,56,Female,Student,High School,Married,2,50567.51,19247.79,530.5,2023-01-18,06:45:24,283.09,M004,Transfer,Sydney,Desktop,-37.0201,144.9646,david64@gmail.com,False,117,0,AUD,GBP,2023-01-18 06:45:24,AUD
2399,715,30,Male,Student,High School,Married,3,81304.95,43260.24,1503.26,2023-04-21,01:56:33,19.03,M001,Purchase,Hobart,Mobile,-25.042261,117.793221,gdean@yahoo.com,True,55,1,AUD,GBP,2023-04-21 01:56:33,AUD
5487,1812,18,Male,Professional,High School,Single,2,42114.52,19774.21,4752.81,2023-12-12,17:28:03,86.27,M001,Purchase,Melbourne,Desktop,-25.042261,117.793221,julie22@outlook.com,True,30,0,AUD,GBP,2023-12-12 17:28:03,AUD
17099,1544,49,Male,Unemployed,Bachelor,Married,4,41322.5,61320.51,2614.9,2023-07-28,04:39:16,295.91,M001,Purchase,Canberra,Mobile,-37.0201,144.9646,denise91@gmail.com,False,37,1,AED,AUD,2023-07-28 04:39:16,AED
15501,689,49,Female,Professional,High School,Married,1,125909.11,159367.84,10544.6,2023-11-18,15:53:37,185.28,M002,Purchase,Sydney,Mobile,-37.0201,144.9646,rgarrett@outlook.com,True,27,0,AED,AUD,2023-11-18 15:53:37,AED
15344,4029,48,Male,Student,Bachelor,Single,2,39033.55,31867.49,9282.62,2023-09-03,13:39:57,212.54,M006,Purchase,Darwin,Desktop,-37.0201,144.9646,michael29@tempmail.com,False,24,0,AED,AUD,2023-09-03 13:39:57,AED
3148,1096,26,Female,Unemployed,High School,Single,3,141034.27,74225.79,5430.71,2023-11-06,02:49:23,316.37,M006,Purchase,Melbourne,Tablet,-25.042261,117.793221,maurice20@gmail.com,True,36,0,AUD,GBP,2023-11-06 02:49:23,AUD
12263,2520,36,Male,Unemployed,High School,Married,0,40729.74,21018.81,1426.07,2023-12-13,16:16:37,53.54,M005,Transfer,Sydney,Mobile,-37.0201,144.9646,jeffreyashley@outlook.com,True,33,0,AUD,GBP,2023-12-13 16:16:37,AUD
2873,4678,52,Male,Student,PhD,Single,1,61850.79,19247.94,731.22,2023-03-22,00:04:38,4.16,M006,Purchase,Canberra,Mobile,-20.917574,142.702789,ibrown@outlook.com,True,115,1,AUD,GBP,2023-03-22 00:04:38,AUD
10001,531,37,Female,Professional,High School,Single,3,40803.63,30724.77,261.85,2023-09-03,22:15:39,64.09,M008,Purchase,Sydney,Desktop,-37.0201,144.9646,daniel28@tempmail.com,False,102,0,AUD,GBP,2023-09-03 22:15:39,AUD
8297,809,50,Male,Professional,High School,Married,4,59500.0,23792.47,1968.24,2023-11-09,21:35:27,54.42,M006,Withdrawal,Sydney,Tablet,-37.0201,144.9646,johnnyjohnson@gmail.com,False,22,1,AUD,GBP,2023-11-09 21:35:27,AUD
12481,3394,33,Male,Professional,Bachelor,Married,0,53437.46,38205.26,1117.42,2023-12-17,13:38:57,356.11,M001,Payment,Sydney,Mobile,-37.0201,144.9646,wunderwood@gmail.com,False,8,0,AUD,GBP,2023-12-17 13:38:57,AUD
76,951,47,Female,Student,High School,Single,0,59027.2,37370.9,145.83,2023-03-29,18:11:07,326.56,M003,Transfer,Darwin,Mobile,-37.0201,144.9646,amanda15@tempmail.com,False,55,0,AUD,GBP,2023-03-29 18:11:07,AUD
10528,2748,39,Male,Retired,High School,Divorced,3,69235.31,48332.43,1746.86,2023-12-10,06:07:07,305.55,M005,Purchase,Darwin,Desktop,-31.840233,145.612793,rferguson@gmail.com,False,1,0,AUD,GBP,2023-12-10 06:07:07,AUD
14223,588,38,Male,Unemployed,Bachelor,Single,0,77444.07,23810.78,3800.84,2023-10-27,21:04:12,482.12,M005,Withdrawal,Perth,Desktop,-37.0201,144.9646,huffdaniel@gmail.com,True,93,1,AUD,GBP,2023-10-27 21:04:12,AUD
16394,1671,26,Female,Student,High School,Single,1,90177.04,141807.74,17448.89,2023-07-06,20:31:00,580.66,M003,Purchase,Sydney,Desktop,-31.840233,145.612793,madelinemartin@yahoo.com,True,71,0,AED,AUD,2023-07-06 20:31:00,AED
6651,2109,39,Male,Student,Bachelor,Single,2,49356.46,21557.04,1806.14,2023-06-15,03:37:26,252.69,M007,Withdrawal,Perth,Desktop,-31.840233,145.612793,ericschmitt@outlook.com,False,76,1,AUD,GBP,2023-06-15 03:37:26,AUD
4947,4834,23,Male,Professional,Bachelor,Married,4,109790.48,62565.48,4335.78,2023-11-12,03:56:51,316.38,M002,Payment,Darwin,Desktop,-37.0201,144.9646,qgreen@outlook.com,False,10,1,AUD,GBP,2023-11-12 03:56:51,AUD
10984,2780,44,Male,Unemployed,Bachelor,Married,0,84256.41,59394.38,1377.03,2023-01-17,23:52:29,252.01,M008,Withdrawal,Perth,Desktop,-37.0201,144.9646,davidthompson@yahoo.com,True,86,1,AUD,GBP,2023-01-17 23:52:29,AUD
93,1708,40,Female,Professional,High School,Widowed,4,28185.01,19207.24,927.35,2023-10-14,14:37:23,203.47,M007,Payment,Adelaide,Mobile,-37.0201,144.9646,allennorton@outlook.com,False,82,0,AUD,GBP,2023-10-14 14:37:23,AUD
15112,1744,37,Female,Unemployed,Master,Married,2,144058.36,262257.41,6425.87,2023-06-11,03:43:29,3464.43,M001,Payment,Hobart,Mobile,-20.917574,142.702789,lshaffer@outlook.com,False,45,1,AED,AUD,2023-06-11 03:43:29,AED
13968,2842,18,Male,Unemployed,PhD,Single,1,51480.22,16606.0,866.24,2023-04-19,16:22:51,56.87,M008,Withdrawal,Adelaide,Mobile,-30.000233,136.209152,cheryl00@yahoo.com,True,51,1,AUD,GBP,2023-04-19 16:22:51,AUD
2731,4219,32,Female,Professional,Bachelor,Married,3,140144.9,58538.82,5478.98,2023-12-26,19:30:14,100.03,M005,Transfer,Darwin,Desktop,-30.000233,136.209152,davisamanda@outlook.com,True,96,0,AUD,GBP,2023-12-26 19:30:14,AUD
7171,63,47,Female,Unemployed,Bachelor,Married,2,69970.94,54683.15,1569.45,2023-07-19,17:44:36,204.95,M005,Purchase,Brisbane,Mobile,-41.640079,146.315918,susanblackburn@tempmail.com,True,106,0,AUD,GBP,2023-07-19 17:44:36,AUD
6791,3478,41,Male,Student,Bachelor,Married,0,100652.03,69421.72,3490.0,2023-09-23,12:35:57,285.33,M005,Transfer,Sydney,Desktop,-37.0201,144.9646,william91@gmail.com,False,43,0,AUD,GBP,2023-09-23 12:35:57,AUD
4810,487,43,Female,Professional,High School,Married,4,137051.81,89365.78,3041.74,2023-12-04,03:27:43,88.57,M002,Purchase,Canberra,Mobile,-20.917574,142.702789,drubio@disposable.com,False,29,1,AUD,GBP,2023-12-04 03:27:43,AUD
2338,247,35,Male,Professional,Master,Single,0,43696.4,22895.95,1982.48,2023-07-14,06:35:11,140.19,M004,Payment,Melbourne,Mobile,-37.0201,144.9646,lbriggs@tempmail.com,False,107,0,AUD,GBP,2023-07-14 06:35:11,AUD
7844,4594,22,Female,Professional,High School,Married,0,107143.81,56340.42,9410.79,2023-11-08,00:00:00,3403.25,M006,Transfer,Adelaide,Mobile,-37.0201,144.9646,sgray@gmail.com,False,18,1,AUD,GBP,2023-11-08 00:00:00,AUD
14405,1552,40,Male,Student,High School,Divorced,1,72181.85,52995.71,411.85,2023-02-18,21:42:55,148.76,M008,Purchase,Hobart,Mobile,-31.840233,145.612793,taylorrussell@outlook.com,False,108,0,AUD,GBP,2023-02-18 21:42:55,AUD
1885,4486,32,Male,Student,Bachelor,Married,3,62937.64,43680.72,292.26,2023-10-18,17:08:15,1489.78,M003,Purchase,Hobart,Mobile,-37.0201,144.9646,delgadomelanie@outlook.com,False,46,0,AUD,GBP,2023-10-18 17:08:15,AUD
9565,1408,18,Male,Unemployed,High School,Married,4,88374.57,50531.03,1425.4,2023-10-17,00:52:16,2439.14,M002,Payment,Canberra,Desktop,-31.840233,145.612793,matthew52@outlook.com,False,95,1,AUD,GBP,2023-10-17 00:52:16,AUD
4323,4707,52,Male,Unemployed,Master,Married,0,148540.21,76153.21,2087.04,2023-07-10,03:46:56,55.51,M001,Purchase,Darwin,Mobile,-31.840233,145.612793,bsmith@yahoo.com,False,39,1,AUD,GBP,2023-07-10 03:46:56,AUD
13017,1361,36,Male,Professional,High School,Married,1,122659.71,77761.12,362.75,2023-06-04,14:44:08,524.85,M004,Purchase,Melbourne,Mobile,-31.840233,145.612793,wrosales@securemail.com,False,52,0,AUD,GBP,2023-06-04 14:44:08,AUD
15640,4381,22,Male,Student,Bachelor,Married,0,72642.01,69824.06,1729.07,2023-06-10,21:16:02,1392.15,M006,Purchase,Hobart,Mobile,-37.0201,144.9646,richardjones@yahoo.com,False,1,0,AED,AUD,2023-06-10 21:16:02,AED
10894,1906,18,Female,Student,PhD,Married,0,32878.46,18436.92,4975.34,2023-09-25,00:00:00,28.25,M007,Transfer,Canberra,Mobile,-31.840233,145.612793,jeannehardy@yahoo.com,False,115,1,AUD,GBP,2023-09-25 00:00:00,AUD
15730,953,26,Female,Professional,PhD,Married,0,120697.26,203050.56,14476.34,2023-09-29,01:51:41,211.37,M008,Purchase,Canberra,Desktop,-37.0201,144.9646,aconner@securemail.com,False,108,1,AED,AUD,2023-09-29 01:51:41,AED
